chapter,chapter_title,sent_id,text
1,Chapter One,288,"Each time he had any small break from the day's work he considered, without knowing exactly what he had in mind, that Mrs_Grubach's flat seemed to have been put into great disarray by the events of that morning, and that it was up to him to put it back into order."
1,Chapter One,289,"Once order had been restored, every trace of those events would have been erased and everything would take its previous course once more."
1,Chapter One,290,"In particular, there was nothing to fear from the three bank officials, they had immersed themselves back into their paperwork and there was no alteration to be seen in them."
1,Chapter One,291,"K. had called each of them, separately or all together, into his office that day for no other reason than to observe them; he was always satisfied and had always been able to let them go again."
1,Chapter One,292,"At half past nine that evening, when he arrived back in front of the building where he lived, he met a young lad in the doorway who was standing there, his legs apart and smoking a pipe."
1,Chapter One,293,"""Who are you?"" immediately asked K., bringing his face close to the lad's, as it was hard to see in the half light of the landing."
1,Chapter One,294,"""I'm the landlord's son, sir,"" answered the lad, taking the pipe from his mouth and stepping to one side."
1,Chapter One,295,"""The landlord's son?"" asked K., and impatiently knocked on the ground with his stick."
1,Chapter One,296,"""Did you want anything, sir?"
1,Chapter One,297,"Would you like me to fetch my father?"""
1,Chapter One,298,"""No, no,"" said K., there was something forgiving in his voice, as if the boy had harmed him in some way and he was excusing him."
1,Chapter One,299,"""It's alright,"" he said then, and went on, but before going up the stairs he turned round once more."
1,Chapter One,300,"He could have gone directly to his room, but as he wanted to speak with Mrs_Grubach he went straight to her door and knocked."
1,Chapter One,301,She was sat at the table with a knitted stocking and a pile of old stockings in front of her.
1,Chapter One,302,"K. apologised, a little embarrassed at coming so late, but Mrs_Grubach was very friendly and did not want to hear any apology, she was always ready to speak to him, he knew very well that he was her best and her favourite tenant."
1,Chapter One,303,"K. looked round the room, it looked exactly as it usually did, the breakfast dishes, which had been on the table by the window that morning, had already been cleared away."
1,Chapter One,304,"""A woman's hands will do many things when no-one's looking,"" he thought, he might himself have smashed all the dishes on the spot but certainly would not have been able to carry it all out."
1,Chapter One,305,He looked at Mrs_Grubach with some gratitude.
1,Chapter One,306,"""Why are you working so late?"" he asked."
1,Chapter One,307,"They were now both sitting at the table, and K. now and then sank his hands into the pile of stockings."
1,Chapter One,308,"""There's a lot of work to do,"" she said, ""during the day I belong to the tenants; if I'm to sort out my own things there are only the evenings left to me."""
1,Chapter One,309,"""I fear I may have caused you some exceptional work today."""
1,Chapter One,310,"""How do you mean, Mr. K.?"""
1,Chapter One,311,"she asked, becoming more interested and leaving her work in her lap."
1,Chapter One,312,"""I mean the men who were here this morning."""
1,Chapter One,313,"""Oh, I see,"" she said, and went peacefully back to what she was doing, ""that was no trouble, not especially."""
1,Chapter One,314,K. looked on in silence as she took up the knitted stocking once more.
1,Chapter One,315,"She seems surprised at my mentioning it, he thought, she seems to think it's improper for me to mention it."
1,Chapter One,316,All the more important for me to do so.
1,Chapter One,317,An old woman is the only person I can speak about it with.
1,Chapter One,318,"""But it must have caused some work for you,"" he said then, ""but it won't happen again."""
1,Chapter One,319,"""No, it can't happen again,"" she agreed, and smiled at K. in a way that was almost pained."
1,Chapter One,320,"""Do you mean that seriously?"" asked K. ""Yes,"" she said, more gently, ""but the important thing is you mustn't take it too hard."
1,Chapter One,321,There are so many awful things happening in the world!
1,Chapter One,322,"As you're being so honest with me, Mr. K., I can admit to you that I listened to a little of what was going on from behind the door, and that those two policemen told me one or two things as well."
1,Chapter One,323,"It's all to do with your happiness, and that's something that's quite close to my heart, perhaps more than it should be as I am, after all, only your landlady."
1,Chapter One,324,"Anyway, so I heard one or two things but I can't really say that it's about anything very serious."
1,Chapter One,325,No.
1,Chapter One,326,"You have been arrested, but it's not in the same way as when they arrest a thief."
1,Chapter One,327,"If you're arrested in the same way as a thief, then it's bad, but an arrest like this…."
1,Chapter One,328,"It seems to me that it's something very complicated— forgive me if I'm saying something stupid— something very complicated that I don't understand, but something that you don't really need to understand anyway."
1,Chapter One,329,"""

""There's nothing stupid about what you've said, Mrs_Grubach, or at least I partly agree with you, only, the way I judge the whole thing is harsher than yours, and think it's not only not something complicated but simply a fuss about nothing."
